Player_Id,Overall_Rating,Potential,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Log_Value_Euro,Age,Log_Predicted_Value_Euro,Player_Name,Value_Euro,Predicted_Value_Euro
205495,74.0,79.0,51.0,73.0,72.0,70.0,67.0,75.0,55.0,28.0,53.0,71.0,76.0,79.0,69.0,71.0,65.0,68.0,74.0,68.0,81.0,69.0,61.0,14.0,73.0,73.0,67.0,71.0,30.0,40.0,35.0,15.830413578506539,25,12.712680926350385,A. Lozano,"7,499,999","331,930"
220085,74.0,79.0,63.0,74.0,57.0,75.0,65.0,73.0,64.0,62.0,58.0,70.0,76.0,77.0,79.0,73.0,73.0,77.0,63.0,68.0,61.0,69.0,44.0,28.0,78.0,74.0,75.0,63.0,33.0,19.0,18.0,15.830413578506539,22,13.66176542236875,L. Waldschmidt,"7,499,999","857,490"
230324,74.0,74.0,18.0,12.0,20.0,24.0,18.0,8.0,31.0,22.0,20.0,16.0,17.0,18.0,44.0,67.0,22.0,30.0,41.0,15.0,60.0,13.0,36.0,12.0,5.0,37.0,34.0,58.0,20.0,9.0,10.0,15.201804919084164,27,13.672281218791609,Adrianiscito,"3,999,999","866,555"
183475,74.0,75.0,11.0,12.0,13.0,26.0,13.0,14.0,12.0,12.0,29.0,26.0,43.0,40.0,49.0,69.0,43.0,17.0,59.0,23.0,58.0,12.0,35.0,16.0,10.0,62.0,23.0,68.0,20.0,14.0,13.0,15.319587954740548,29,15.625140964863913,S. Grytebust,"4,500,000","6,108,189"
201139,74.0,74.0,76.0,48.0,60.0,70.0,50.0,70.0,62.0,55.0,66.0,74.0,68.0,68.0,69.0,70.0,71.0,68.0,69.0,73.0,75.0,60.0,72.0,76.0,66.0,58.0,61.0,68.0,76.0,76.0,74.0,15.226497531674536,31,13.48818407893904,I. Strinić,"4,099,999","720,848"
234930,74.0,81.0,75.0,45.0,64.0,75.0,49.0,75.0,67.0,68.0,72.0,75.0,74.0,74.0,68.0,69.0,81.0,78.0,81.0,74.0,70.0,69.0,67.0,70.0,63.0,49.0,53.0,70.0,70.0,75.0,74.0,15.687312734865866,24,13.551205253174595,Pedro Rebocho,"6,500,000","767,739"
200882,74.0,76.0,53.0,74.0,70.0,59.0,70.0,68.0,71.0,56.0,45.0,74.0,93.0,87.0,82.0,71.0,65.0,68.0,91.0,76.0,89.0,60.0,61.0,16.0,70.0,66.0,73.0,76.0,22.0,25.0,25.0,15.761420707019587,26,13.816408245638392,J. Mbakogu,"6,999,999","1,000,898"
209329,74.0,78.0,40.0,53.0,73.0,67.0,20.0,56.0,21.0,29.0,63.0,63.0,63.0,65.0,41.0,65.0,48.0,75.0,69.0,63.0,79.0,40.0,83.0,69.0,48.0,43.0,35.0,68.0,74.0,76.0,73.0,15.60727002719233,24,14.001317860358984,Dória,"6,000,000","1,204,190"
199601,74.0,78.0,72.0,63.0,76.0,76.0,52.0,74.0,71.0,74.0,77.0,74.0,69.0,68.0,69.0,73.0,61.0,80.0,82.0,77.0,78.0,74.0,74.0,73.0,65.0,73.0,66.0,74.0,69.0,71.0,65.0,15.60727002719233,26,14.385170024418773,M. Çağıran,"6,000,000","1,767,664"
176048,74.0,74.0,64.0,73.0,80.0,66.0,68.0,70.0,60.0,42.0,51.0,69.0,74.0,75.0,74.0,73.0,69.0,75.0,92.0,78.0,78.0,64.0,75.0,30.0,75.0,61.0,74.0,71.0,52.0,13.0,18.0,15.068273526459642,34,11.721425119015016,K. Kamara,"3,499,999","123,182"
203736,74.0,77.0,61.0,76.0,69.0,68.0,59.0,71.0,47.0,33.0,39.0,70.0,79.0,80.0,76.0,69.0,73.0,73.0,63.0,61.0,78.0,63.0,54.0,23.0,74.0,51.0,46.0,63.0,12.0,23.0,15.0,15.761420707019587,26,14.879243268863533,S. Bahoken,"6,999,999","2,897,165"
200408,74.0,79.0,29.0,28.0,74.0,65.0,20.0,40.0,38.0,22.0,57.0,62.0,61.0,59.0,57.0,70.0,69.0,35.0,75.0,63.0,77.0,28.0,68.0,73.0,32.0,37.0,31.0,55.0,76.0,75.0,74.0,15.687312734865866,26,14.384009230248903,B. Gibson,"6,500,000","1,765,614"
212183,74.0,74.0,73.0,43.0,59.0,63.0,46.0,65.0,65.0,58.0,67.0,70.0,80.0,88.0,85.0,74.0,82.0,77.0,88.0,76.0,61.0,64.0,75.0,73.0,59.0,53.0,40.0,63.0,71.0,72.0,74.0,15.27412558066379,30,12.598489725542768,Nacho,"4,299,999","296,111"
201943,74.0,78.0,42.0,75.0,79.0,67.0,67.0,66.0,45.0,56.0,43.0,72.0,65.0,67.0,49.0,68.0,60.0,77.0,72.0,66.0,93.0,68.0,72.0,28.0,75.0,59.0,65.0,71.0,54.0,26.0,12.0,15.830413578506539,25,11.91979190386925,A. Cornelius,"7,499,999","150,210"
192725,74.0,74.0,68.0,32.0,73.0,75.0,38.0,62.0,42.0,40.0,72.0,71.0,68.0,70.0,64.0,71.0,64.0,56.0,75.0,76.0,73.0,33.0,74.0,74.0,27.0,63.0,42.0,74.0,74.0,74.0,69.0,15.341566861459324,29,15.081062378986655,M. Le Marchand,"4,600,000","3,545,048"
226773,74.0,85.0,53.0,58.0,41.0,76.0,34.0,77.0,52.0,42.0,76.0,74.0,76.0,75.0,78.0,67.0,64.0,72.0,72.0,74.0,70.0,60.0,75.0,69.0,66.0,76.0,53.0,74.0,63.0,69.0,66.0,16.06680235657077,21,12.730937560276224,P. Diop,"9,499,999","338,046"
223188,74.0,74.0,76.0,47.0,64.0,72.0,50.0,72.0,74.0,39.0,65.0,72.0,79.0,82.0,82.0,69.0,72.0,79.0,74.0,83.0,66.0,74.0,78.0,70.0,66.0,68.0,40.0,67.0,68.0,70.0,70.0,15.29711509888849,29,12.958767701145968,S. Özbayraklı,"4,400,000","424,542"
151508,74.0,74.0,72.0,58.0,53.0,79.0,64.0,74.0,73.0,69.0,75.0,75.0,60.0,51.0,72.0,77.0,75.0,63.0,74.0,63.0,57.0,63.0,74.0,67.0,66.0,75.0,62.0,83.0,60.0,66.0,67.0,15.009433026436708,34,14.493859517710696,S. Davis,"3,299,999","1,970,621"
209620,74.0,78.0,76.0,48.0,67.0,72.0,41.0,75.0,67.0,23.0,67.0,75.0,79.0,78.0,77.0,74.0,75.0,59.0,75.0,68.0,64.0,47.0,73.0,71.0,63.0,55.0,42.0,69.0,70.0,74.0,74.0,15.60727002719233,24,13.73737055665729,A. Baba,"6,000,000","924,834"
190931,74.0,74.0,66.0,25.0,77.0,66.0,27.0,50.0,76.0,79.0,66.0,63.0,61.0,54.0,45.0,72.0,39.0,85.0,52.0,66.0,84.0,69.0,70.0,72.0,38.0,51.0,69.0,74.0,74.0,76.0,74.0,15.150511624696614,32,13.564673697672966,E. Zukanović,"3,800,000","778,149"
208339,74.0,74.0,56.0,75.0,74.0,62.0,74.0,74.0,63.0,39.0,35.0,72.0,78.0,72.0,68.0,70.0,67.0,76.0,71.0,71.0,72.0,69.0,64.0,35.0,76.0,61.0,67.0,67.0,19.0,23.0,24.0,15.60727002719233,28,14.958647098093586,O. Niasse,"6,000,000","3,136,590"
187858,74.0,74.0,71.0,71.0,54.0,73.0,74.0,78.0,76.0,78.0,68.0,75.0,72.0,70.0,69.0,70.0,71.0,82.0,75.0,72.0,73.0,77.0,60.0,52.0,71.0,75.0,79.0,76.0,37.0,50.0,41.0,15.60727002719233,26,11.93178542453265,P. Mpoku,"6,000,000","152,022"
175314,74.0,74.0,69.0,54.0,56.0,75.0,50.0,66.0,63.0,56.0,71.0,74.0,47.0,50.0,53.0,74.0,61.0,71.0,68.0,70.0,77.0,64.0,76.0,73.0,60.0,68.0,48.0,78.0,74.0,75.0,62.0,15.29711509888849,30,12.799709929965347,K. McDonald,"4,400,000","362,112"
230354,74.0,74.0,68.0,36.0,75.0,76.0,54.0,75.0,65.0,49.0,67.0,69.0,69.0,76.0,80.0,68.0,58.0,56.0,77.0,76.0,58.0,55.0,82.0,73.0,58.0,56.0,48.0,67.0,75.0,74.0,77.0,15.38412647587812,27,9.02869008992276,Jesus Andradaldo,"4,800,000","8,338"
187601,74.0,74.0,19.0,13.0,12.0,27.0,19.0,12.0,16.0,14.0,22.0,21.0,45.0,47.0,47.0,70.0,43.0,18.0,68.0,18.0,65.0,19.0,29.0,21.0,14.0,34.0,14.0,33.0,19.0,13.0,11.0,15.03928598958639,31,12.082978891514779,S. Dzhanaev,"3,399,999","176,836"
229585,74.0,81.0,70.0,59.0,70.0,74.0,62.0,58.0,69.0,44.0,72.0,64.0,79.0,79.0,78.0,72.0,70.0,70.0,81.0,86.0,84.0,61.0,81.0,70.0,55.0,67.0,58.0,77.0,65.0,75.0,76.0,15.761420707019587,24,15.198688682928399,M. Degenek,"6,999,999","3,987,554"
213242,74.0,78.0,50.0,59.0,69.0,76.0,35.0,70.0,52.0,43.0,72.0,79.0,69.0,69.0,73.0,69.0,70.0,65.0,69.0,79.0,71.0,59.0,69.0,72.0,68.0,70.0,54.0,70.0,67.0,78.0,75.0,15.761420707019587,25,14.317484669758967,A. Tameze,"6,999,999","1,651,979"
212474,74.0,77.0,78.0,65.0,49.0,76.0,53.0,74.0,74.0,72.0,77.0,75.0,74.0,69.0,77.0,78.0,74.0,74.0,60.0,69.0,39.0,75.0,66.0,60.0,67.0,76.0,70.0,68.0,44.0,58.0,53.0,15.761420707019587,25,11.553827961761352,Tiago Silva,"6,999,999","104,175"
199418,74.0,74.0,73.0,67.0,53.0,71.0,62.0,75.0,73.0,72.0,66.0,75.0,77.0,77.0,79.0,73.0,85.0,72.0,53.0,79.0,52.0,63.0,62.0,42.0,69.0,71.0,69.0,70.0,57.0,44.0,41.0,15.520258650202699,31,13.481001208336282,E. Bauthéac,"5,499,999","715,689"
189945,74.0,74.0,76.0,67.0,50.0,75.0,59.0,74.0,74.0,66.0,68.0,73.0,76.0,75.0,78.0,74.0,70.0,80.0,53.0,62.0,65.0,72.0,41.0,40.0,73.0,73.0,48.0,70.0,38.0,33.0,35.0,15.520258650202699,29,16.434351014069012,Y. Ravet,"5,499,999","13,719,805"
176377,74.0,74.0,64.0,38.0,72.0,70.0,32.0,59.0,53.0,46.0,62.0,55.0,56.0,51.0,30.0,67.0,39.0,74.0,71.0,70.0,80.0,58.0,82.0,74.0,65.0,58.0,43.0,64.0,68.0,75.0,76.0,14.648419680899378,34,14.206511862485513,D. Tošić,"2,300,000","1,478,460"
162297,74.0,74.0,11.0,10.0,10.0,26.0,10.0,10.0,13.0,10.0,29.0,21.0,49.0,39.0,38.0,70.0,27.0,23.0,65.0,30.0,45.0,11.0,12.0,13.0,10.0,30.0,22.0,69.0,8.0,12.0,12.0,14.978661367769956,33,12.686668975226999,D. Padelli,"3,200,000","323,407"
222457,74.0,81.0,64.0,67.0,62.0,74.0,49.0,77.0,72.0,70.0,69.0,75.0,82.0,76.0,79.0,67.0,66.0,80.0,60.0,58.0,67.0,72.0,70.0,68.0,69.0,69.0,59.0,72.0,68.0,62.0,42.0,15.89495209964411,24,14.270618242444591,B. Mensah,"7,999,999","1,576,343"
184312,74.0,74.0,72.0,66.0,53.0,69.0,68.0,77.0,67.0,47.0,54.0,76.0,95.0,93.0,86.0,67.0,80.0,70.0,64.0,74.0,65.0,57.0,58.0,24.0,72.0,63.0,63.0,65.0,27.0,30.0,30.0,15.520258650202699,30,13.677075104796089,J. Biabiany,"5,499,999","870,719"
177398,74.0,74.0,74.0,64.0,53.0,74.0,76.0,77.0,78.0,72.0,69.0,76.0,75.0,73.0,78.0,73.0,82.0,78.0,68.0,63.0,51.0,75.0,64.0,32.0,71.0,74.0,71.0,73.0,38.0,33.0,35.0,15.404745763080856,32,13.020642006564076,I. Iličević,"4,900,000","451,640"
234742,74.0,84.0,71.0,71.0,41.0,71.0,50.0,77.0,70.0,52.0,63.0,74.0,78.0,76.0,76.0,71.0,75.0,71.0,44.0,70.0,54.0,75.0,47.0,43.0,72.0,75.0,49.0,65.0,43.0,49.0,47.0,16.012735135300492,21,14.127816595324857,H. Barnes,"8,999,999","1,366,572"
232693,74.0,81.0,30.0,36.0,70.0,63.0,30.0,57.0,33.0,25.0,54.0,62.0,69.0,73.0,66.0,73.0,52.0,53.0,73.0,67.0,77.0,37.0,77.0,73.0,28.0,30.0,40.0,69.0,73.0,75.0,73.0,15.761420707019587,22,14.826026823337447,C. Awaziem,"6,999,999","2,747,018"
199157,74.0,75.0,80.0,60.0,64.0,75.0,56.0,67.0,58.0,45.0,63.0,74.0,71.0,72.0,66.0,67.0,69.0,78.0,73.0,77.0,74.0,55.0,82.0,75.0,63.0,69.0,43.0,66.0,72.0,73.0,73.0,15.424948470398375,27,14.302661387097919,Luna,"5,000,000","1,627,672"
183284,74.0,74.0,39.0,40.0,76.0,70.0,50.0,61.0,51.0,50.0,68.0,62.0,67.0,63.0,62.0,66.0,58.0,60.0,79.0,67.0,76.0,59.0,76.0,72.0,44.0,63.0,57.0,64.0,72.0,74.0,70.0,14.648419680899378,33,13.16125572192694,A. Chedjou,"2,300,000","519,829"
217844,74.0,74.0,75.0,37.0,64.0,69.0,33.0,75.0,63.0,40.0,52.0,74.0,73.0,77.0,68.0,73.0,61.0,72.0,72.0,85.0,76.0,43.0,74.0,69.0,70.0,58.0,45.0,73.0,68.0,75.0,71.0,15.226497531674536,31,14.819203503231776,Djavan,"4,099,999","2,728,338"
148212,74.0,74.0,18.0,13.0,14.0,31.0,15.0,16.0,15.0,14.0,28.0,19.0,46.0,28.0,44.0,65.0,34.0,19.0,72.0,24.0,68.0,11.0,34.0,24.0,13.0,35.0,22.0,42.0,12.0,15.0,12.0,14.648419680899378,35,12.729399234948335,A. Rebrov,"2,300,000","337,526"
183795,74.0,74.0,35.0,16.0,76.0,60.0,14.0,39.0,37.0,20.0,55.0,49.0,43.0,55.0,39.0,69.0,55.0,48.0,72.0,55.0,84.0,18.0,75.0,75.0,26.0,49.0,23.0,60.0,72.0,78.0,74.0,15.29711509888849,30,12.601639309007004,G. Margreitter,"4,400,000","297,045"
234772,73.0,73.0,70.0,66.0,43.0,71.0,54.0,71.0,65.0,65.0,69.0,68.0,88.0,87.0,75.0,63.0,85.0,62.0,61.0,75.0,44.0,59.0,50.0,38.0,68.0,75.0,63.0,65.0,35.0,39.0,41.0,15.250595083253597,27,14.893142336425267,Salvi Sánchez,"4,199,999","2,937,714"
230420,73.0,73.0,76.0,66.0,56.0,76.0,72.0,72.0,77.0,76.0,63.0,75.0,80.0,84.0,81.0,67.0,79.0,74.0,52.0,67.0,50.0,68.0,45.0,47.0,68.0,68.0,68.0,76.0,28.0,51.0,44.0,14.508657738524219,35,14.077854393317013,Pietrson Mendes,"1,999,999","1,299,973"
157716,73.0,73.0,30.0,42.0,80.0,67.0,33.0,39.0,29.0,28.0,65.0,44.0,32.0,32.0,32.0,71.0,42.0,67.0,53.0,39.0,83.0,44.0,77.0,70.0,34.0,51.0,50.0,73.0,74.0,75.0,73.0,14.648419680899378,33,14.186524582101718,M. Russ,"2,300,000","1,449,203"
204308,73.0,77.0,12.0,11.0,11.0,39.0,16.0,12.0,16.0,13.0,38.0,22.0,37.0,37.0,45.0,65.0,43.0,38.0,67.0,32.0,67.0,13.0,34.0,14.0,11.0,39.0,26.0,50.0,16.0,17.0,11.0,15.123843377614453,25,14.591373102564463,H. Van Crombrugge,"3,699,999","2,172,465"
192274,73.0,73.0,72.0,64.0,61.0,74.0,63.0,74.0,75.0,77.0,73.0,76.0,71.0,72.0,75.0,69.0,69.0,69.0,68.0,63.0,68.0,68.0,70.0,36.0,71.0,74.0,71.0,68.0,44.0,42.0,33.0,15.176487111099874,29,12.951492531455159,A. Barrada,"3,899,999","421,465"
180754,73.0,73.0,76.0,70.0,70.0,77.0,68.0,71.0,85.0,85.0,77.0,76.0,50.0,50.0,71.0,75.0,75.0,74.0,70.0,66.0,58.0,76.0,65.0,70.0,64.0,78.0,80.0,80.0,61.0,60.0,60.0,14.077874822431765,38,14.239661400425174,K. Nakamura,"1,299,999","1,528,292"
186385,73.0,73.0,69.0,56.0,45.0,74.0,40.0,67.0,67.0,66.0,73.0,70.0,64.0,64.0,66.0,71.0,69.0,68.0,61.0,76.0,65.0,66.0,80.0,74.0,55.0,66.0,66.0,75.0,70.0,73.0,69.0,14.946912669455374,30,12.565791751650963,A. Clayton,"3,099,999","286,585"
221201,73.0,76.0,73.0,55.0,54.0,72.0,42.0,74.0,72.0,52.0,62.0,69.0,86.0,85.0,85.0,71.0,85.0,64.0,78.0,78.0,65.0,54.0,75.0,70.0,69.0,65.0,61.0,67.0,72.0,70.0,70.0,15.250595083253597,25,11.441772104885768,T. Leibold,"4,199,999","93,131"
219409,73.0,77.0,72.0,52.0,62.0,71.0,50.0,68.0,64.0,63.0,69.0,69.0,76.0,77.0,71.0,69.0,73.0,73.0,74.0,85.0,59.0,67.0,69.0,70.0,66.0,64.0,55.0,72.0,70.0,73.0,71.0,15.27412558066379,23,13.567397412780412,V. Karavaev,"4,299,999","780,271"
213777,73.0,78.0,60.0,59.0,59.0,72.0,57.0,72.0,72.0,65.0,69.0,75.0,74.0,67.0,75.0,71.0,75.0,70.0,71.0,92.0,64.0,71.0,63.0,67.0,70.0,70.0,42.0,67.0,59.0,65.0,62.0,15.520258650202699,22,13.6525313992915,I. Fossum,"5,499,999","849,608"
208144,73.0,75.0,69.0,64.0,50.0,77.0,64.0,76.0,70.0,69.0,74.0,77.0,75.0,57.0,83.0,70.0,81.0,76.0,52.0,61.0,49.0,79.0,45.0,49.0,74.0,77.0,59.0,72.0,51.0,52.0,49.0,15.38412647587812,26,14.703755165172588,D. Bessa,"4,800,000","2,430,858"
223247,73.0,73.0,49.0,49.0,72.0,75.0,43.0,68.0,51.0,53.0,71.0,73.0,67.0,68.0,67.0,78.0,61.0,62.0,84.0,92.0,78.0,65.0,72.0,70.0,65.0,64.0,45.0,75.0,69.0,78.0,76.0,15.150511624696614,30,13.794750273328289,N. Acevedo,"3,800,000","979,453"
241166,73.0,74.0,62.0,56.0,42.0,78.0,51.0,70.0,77.0,80.0,77.0,72.0,55.0,57.0,58.0,70.0,71.0,75.0,57.0,66.0,59.0,74.0,68.0,74.0,35.0,77.0,63.0,62.0,71.0,68.0,67.0,15.096444403426338,28,14.492398877980452,S. Rybalka,"3,599,999","1,967,745"
217870,73.0,78.0,74.0,61.0,70.0,73.0,62.0,74.0,68.0,67.0,71.0,72.0,71.0,72.0,73.0,70.0,70.0,72.0,74.0,73.0,73.0,69.0,70.0,70.0,62.0,54.0,59.0,68.0,71.0,73.0,71.0,15.319587954740548,25,13.37585587578328,G. Di Lorenzo,"4,500,000","644,258"
225293,73.0,81.0,35.0,77.0,78.0,64.0,66.0,69.0,50.0,36.0,42.0,67.0,72.0,69.0,66.0,68.0,67.0,69.0,71.0,67.0,81.0,57.0,47.0,19.0,73.0,61.0,73.0,65.0,13.0,17.0,17.0,15.60727002719233,23,14.092416892686147,H. Diallo,"6,000,000","1,319,042"
223245,73.0,76.0,65.0,69.0,66.0,74.0,64.0,77.0,73.0,68.0,64.0,74.0,88.0,88.0,89.0,68.0,86.0,78.0,83.0,75.0,59.0,68.0,37.0,19.0,68.0,64.0,59.0,68.0,23.0,24.0,21.0,15.424948470398375,24,13.31065356796261,B. Fernández,"5,000,000","603,591"
172077,73.0,73.0,51.0,41.0,75.0,62.0,45.0,55.0,55.0,40.0,61.0,60.0,55.0,54.0,34.0,76.0,35.0,67.0,72.0,53.0,76.0,52.0,74.0,76.0,49.0,39.0,47.0,71.0,69.0,72.0,71.0,13.997832114758229,34,13.381909347874034,J. Basanta,"1,199,999","648,170"
226861,73.0,78.0,70.0,73.0,52.0,68.0,68.0,78.0,69.0,61.0,61.0,72.0,88.0,85.0,76.0,62.0,80.0,70.0,54.0,72.0,71.0,74.0,30.0,21.0,63.0,65.0,67.0,67.0,42.0,21.0,16.0,15.520258650202699,23,11.995829618740906,S. Thioub,"5,499,999","162,077"
226093,73.0,80.0,55.0,76.0,54.0,66.0,58.0,72.0,63.0,59.0,53.0,73.0,87.0,87.0,79.0,68.0,74.0,78.0,76.0,75.0,77.0,72.0,74.0,36.0,73.0,62.0,67.0,67.0,33.0,42.0,36.0,15.520258650202699,22,14.442808925282892,C. Adams,"5,499,999","1,872,544"
202541,73.0,73.0,73.0,71.0,43.0,69.0,43.0,74.0,74.0,69.0,70.0,78.0,70.0,67.0,77.0,68.0,69.0,66.0,48.0,62.0,61.0,68.0,49.0,29.0,71.0,76.0,64.0,66.0,39.0,26.0,16.0,15.250595083253597,27,15.152916196522753,Jota,"4,199,999","3,809,148"
221740,73.0,77.0,49.0,74.0,78.0,73.0,65.0,65.0,59.0,49.0,59.0,74.0,40.0,54.0,60.0,73.0,41.0,78.0,74.0,72.0,85.0,64.0,87.0,25.0,78.0,64.0,62.0,68.0,24.0,26.0,23.0,15.520258650202699,24,14.75918750872912,E. Crivelli,"5,499,999","2,569,411"
190507,73.0,73.0,36.0,29.0,70.0,63.0,38.0,47.0,35.0,43.0,54.0,64.0,37.0,53.0,67.0,76.0,52.0,54.0,79.0,71.0,82.0,34.0,81.0,75.0,28.0,30.0,30.0,68.0,67.0,71.0,73.0,14.914122846632385,31,13.517977215088079,Etxeita,"3,000,000","742,647"
178475,73.0,73.0,26.0,75.0,78.0,57.0,61.0,53.0,29.0,48.0,23.0,68.0,55.0,69.0,34.0,74.0,39.0,76.0,89.0,56.0,83.0,70.0,66.0,29.0,79.0,42.0,65.0,77.0,22.0,14.0,12.0,14.978661367769956,33,11.943107923833225,D. Ciofani,"3,200,000","153,753"
215083,73.0,73.0,36.0,73.0,63.0,68.0,74.0,71.0,67.0,52.0,49.0,72.0,77.0,76.0,76.0,72.0,77.0,80.0,68.0,84.0,63.0,74.0,80.0,55.0,73.0,64.0,66.0,70.0,34.0,59.0,49.0,15.27412558066379,28,13.91618296317162,M. Urruti,"4,299,999","1,105,914"
209449,73.0,73.0,58.0,64.0,48.0,69.0,69.0,74.0,42.0,53.0,53.0,71.0,92.0,93.0,91.0,74.0,93.0,68.0,43.0,75.0,32.0,68.0,60.0,34.0,73.0,64.0,67.0,70.0,37.0,37.0,39.0,15.250595083253597,28,14.290107675900382,Gerso,"4,199,999","1,607,366"
189480,73.0,73.0,69.0,71.0,77.0,69.0,67.0,73.0,68.0,63.0,61.0,74.0,68.0,72.0,65.0,71.0,58.0,68.0,71.0,70.0,74.0,71.0,76.0,39.0,76.0,65.0,57.0,70.0,26.0,28.0,25.0,15.226497531674536,28,12.878200201177908,J. Šural,"4,099,999","391,679"
220198,73.0,82.0,66.0,70.0,46.0,69.0,55.0,76.0,69.0,74.0,64.0,74.0,79.0,76.0,78.0,67.0,81.0,71.0,47.0,58.0,62.0,73.0,47.0,18.0,64.0,74.0,69.0,68.0,26.0,27.0,15.0,15.60727002719233,22,14.973342134474073,B. Celina,"6,000,000","3,183,023"
191269,73.0,73.0,72.0,65.0,59.0,77.0,70.0,71.0,71.0,66.0,74.0,75.0,66.0,72.0,81.0,73.0,69.0,74.0,71.0,67.0,71.0,67.0,66.0,65.0,66.0,76.0,61.0,73.0,67.0,67.0,66.0,15.201804919084164,29,11.884692435536635,S. Al Faraj,"3,999,999","145,029"
244261,73.0,84.0,75.0,65.0,42.0,76.0,58.0,77.0,79.0,74.0,75.0,75.0,75.0,68.0,81.0,66.0,72.0,74.0,50.0,61.0,47.0,70.0,42.0,22.0,60.0,75.0,78.0,70.0,31.0,26.0,31.0,15.761420707019587,21,13.730505567875193,L. Majer,"6,999,999","918,507"
226853,73.0,78.0,64.0,59.0,68.0,70.0,48.0,73.0,33.0,37.0,68.0,72.0,83.0,82.0,78.0,68.0,64.0,66.0,86.0,75.0,72.0,47.0,75.0,73.0,64.0,56.0,59.0,68.0,70.0,74.0,73.0,15.319587954740548,22,13.90390534280405,J. St. Juste,"4,500,000","1,092,419"
207653,73.0,73.0,58.0,72.0,43.0,65.0,64.0,78.0,63.0,56.0,61.0,73.0,87.0,78.0,75.0,69.0,83.0,73.0,57.0,74.0,58.0,68.0,57.0,23.0,73.0,73.0,61.0,56.0,21.0,25.0,24.0,15.201804919084164,28,12.383200680582718,M. Bolaños,"3,999,999","238,756"
195620,73.0,73.0,63.0,71.0,64.0,66.0,64.0,74.0,67.0,63.0,66.0,73.0,92.0,92.0,84.0,71.0,85.0,68.0,78.0,71.0,73.0,68.0,74.0,54.0,71.0,64.0,63.0,68.0,56.0,48.0,43.0,15.176487111099874,31,12.8570392408443,R. Krishna,"3,899,999","383,478"
223524,73.0,74.0,27.0,22.0,71.0,57.0,26.0,48.0,29.0,33.0,56.0,59.0,43.0,55.0,42.0,70.0,35.0,55.0,79.0,56.0,78.0,41.0,73.0,74.0,13.0,19.0,34.0,64.0,74.0,73.0,72.0,15.201804919084164,25,12.461085886589757,E. Goldaniga,"3,999,999","258,095"
195912,73.0,74.0,58.0,73.0,73.0,59.0,68.0,71.0,68.0,67.0,47.0,76.0,62.0,65.0,65.0,66.0,46.0,85.0,67.0,74.0,82.0,72.0,78.0,29.0,71.0,58.0,61.0,65.0,41.0,37.0,22.0,15.363073066680286,27,14.380557088730326,Suk Hyun Jun,"4,699,999","1,759,529"
190535,73.0,73.0,75.0,64.0,53.0,80.0,61.0,75.0,71.0,73.0,77.0,79.0,61.0,59.0,69.0,68.0,62.0,73.0,51.0,58.0,63.0,72.0,64.0,58.0,65.0,72.0,74.0,64.0,66.0,52.0,46.0,15.150511624696614,30,13.13867462978001,Míchel,"3,800,000","508,222"
211527,73.0,74.0,72.0,75.0,55.0,71.0,58.0,76.0,76.0,80.0,70.0,71.0,73.0,76.0,75.0,62.0,72.0,69.0,63.0,73.0,65.0,71.0,42.0,27.0,69.0,68.0,74.0,66.0,58.0,36.0,25.0,15.363073066680286,26,14.020122732419647,Álex Gallar,"4,699,999","1,227,049"
207431,73.0,77.0,37.0,36.0,72.0,71.0,34.0,44.0,42.0,23.0,62.0,65.0,52.0,54.0,54.0,67.0,63.0,43.0,73.0,53.0,75.0,29.0,69.0,72.0,41.0,52.0,32.0,55.0,74.0,74.0,74.0,15.29711509888849,25,12.961538983784855,Insua,"4,400,000","425,720"
196935,73.0,77.0,49.0,18.0,73.0,69.0,26.0,55.0,27.0,24.0,58.0,69.0,64.0,66.0,60.0,62.0,37.0,57.0,60.0,68.0,78.0,21.0,75.0,74.0,26.0,54.0,43.0,62.0,69.0,74.0,70.0,15.27412558066379,26,14.095335564036255,Ignasi Miquel,"4,299,999","1,322,898"
158790,73.0,73.0,65.0,66.0,43.0,79.0,59.0,72.0,49.0,57.0,74.0,73.0,76.0,71.0,79.0,63.0,78.0,67.0,74.0,71.0,56.0,68.0,56.0,24.0,62.0,78.0,53.0,66.0,35.0,37.0,32.0,14.946912669455374,33,14.560272414276676,L. Bustamante,"3,099,999","2,105,939"
192838,73.0,73.0,75.0,52.0,64.0,69.0,59.0,74.0,67.0,57.0,65.0,73.0,67.0,75.0,67.0,74.0,65.0,75.0,70.0,83.0,69.0,65.0,85.0,71.0,73.0,62.0,54.0,66.0,72.0,72.0,70.0,14.914122846632385,29,14.543643690523755,E. Schelotto,"3,000,000","2,071,210"
211014,73.0,73.0,72.0,45.0,55.0,68.0,45.0,72.0,70.0,68.0,54.0,73.0,83.0,86.0,75.0,74.0,76.0,57.0,79.0,87.0,60.0,49.0,68.0,66.0,65.0,59.0,47.0,66.0,68.0,68.0,70.0,15.03928598958639,27,14.399440443699412,Paulinho,"3,399,999","1,793,071"
